"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TOP1",3.82000100659842e-28,-0.274365279635437,0.258,0.461,1.20433171735028e-23
"ETFB",3.85365249857382e-28,0.705884725942506,0.538,0.514,1.21494102322537e-23
"NKAIN3",3.87852531611671e-28,-0.287640386731323,0.008,0.112,1.22278267641211e-23
"SF3B6",3.88613366827984e-28,-0.313661729036642,0.46,0.693,1.22518136159859e-23
"APC2",4.15209112036926e-28,0.424098562991395,0.207,0.11,1.30902976751882e-23
"CNKSR3",4.29073656128301e-28,0.445176639928773,0.136,0.06,1.3527405156757e-23
"ARHGAP29",4.43184106894267e-28,-0.366070863174796,0.002,0.101,1.39722653380556e-23
"CERS6",4.67315542705614e-28,-0.280657750378915,0.017,0.127,1.47330571148799e-23
"TXNIP",5.10849147720718e-28,-0.449428354331873,0.174,0.342,1.61055410801911e-23
"STEAP3",5.11480465323518e-28,-0.254879929471284,0.003,0.103,1.61254446302546e-23
"NOP16",5.12008981988091e-28,-0.25088380835929,0.055,0.186,1.61421071751385e-23
"RFTN2",5.59686560784401e-28,0.522711625531525,0.214,0.117,1.76452382018498e-23
"PTGFRN",5.74015641911036e-28,-0.261283762644579,0.009,0.114,1.80969911425292e-23
"NT5C3A",5.7664809908693e-28,-0.256029339511208,0.131,0.293,1.81799846199136e-23
"SLC35D2",6.00177192229951e-28,0.402585154603146,0.136,0.06,1.89217863394337e-23
"CDKN3",6.04136381218692e-28,-0.379364186451277,0.018,0.128,1.90466076906817e-23
"DLGAP4",6.05042082665526e-28,-0.264541118733831,0.065,0.201,1.90751617401961e-23
"MSI2",6.73633922045214e-28,-0.319009809333628,0.214,0.396,2.12376566603195e-23
"SNX1",7.15478443039509e-28,0.565853665570607,0.263,0.162,2.25568888737066e-23
"CHI3L2",8.02189600122587e-28,-0.631100998671604,0.019,0.129,2.52906315230648e-23
"PDZD11",8.13135084760147e-28,-0.264655988758189,0.151,0.319,2.56357098172332e-23
"ANXA11",8.59392436819619e-28,-0.252397991237499,0.01,0.114,2.70940653556121e-23
"TP53I3",8.71455522998873e-28,-0.295348530794848,0.033,0.151,2.74743782735855e-23
"NOTCH2",8.73374689410201e-28,-0.251498607544702,0.013,0.12,2.75348838330354e-23
"ESF1",9.26712472864489e-28,-0.273990800634092,0.209,0.397,2.92164641319987e-23
"COPS8",9.60256357214398e-28,-0.25382555739061,0.219,0.408,3.02740021738983e-23
"ENC1",9.90171636506451e-28,-0.356108453802824,0.036,0.155,3.12171411841389e-23
"LSM4",1.00183644436033e-27,-0.313736484969144,0.268,0.465,3.15848975813482e-23
"ARID4B",1.08481147594763e-27,0.652925381740387,0.48,0.407,3.42008514022009e-23
"TRIM23",1.14749614474065e-27,0.468495710563391,0.157,0.075,3.61771109552383e-23
"FJX1",1.19000601879919e-27,-0.3344402801665,0.032,0.15,3.75173197546821e-23
"MT-CYB",1.20378887880811e-27,-0.442939317500968,0.931,0.947,3.79518519821832e-23
"CLSPN",1.23431976830054e-27,-0.433731201778816,0.019,0.128,3.89143993352112e-23
"TLE1",1.30667765897439e-27,-0.329426055686622,0.08,0.219,4.11956265544855e-23
"CXXC5",1.46432261121565e-27,0.655672586228927,0.474,0.385,4.61656989637958e-23
"TPP1",1.70250631552733e-27,0.615047153020472,0.338,0.234,5.36749166096301e-23
"CD302",1.71122254945191e-27,-0.340204713604505,0.023,0.136,5.39497133165702e-23
"IMPDH2",1.78208866308148e-27,-0.271018673056003,0.169,0.346,5.61839092809697e-23
"ITM2A",1.83625674696947e-27,0.586254011832717,0.201,0.104,5.78916664617064e-23
"PTPDC1",1.8745213500851e-27,0.405801248772605,0.113,0.046,5.9098034604133e-23
"FOS",1.88940745157725e-27,0.814326160706717,0.725,0.715,5.95673487258761e-23
"DNAJC12",1.98274754749249e-27,0.481482505765586,0.161,0.079,6.25100819297956e-23
"S100A9",2.02571179203501e-27,-1.03648801580792,0.029,0.143,6.38646156674877e-23
"ATAD2",2.05419931477144e-27,-0.295508273331673,0.021,0.132,6.47627417967993e-23
"CDKN1A",2.13391067249691e-27,-0.357144661658391,0.037,0.156,6.72758017718102e-23
"CENPK",2.14496341292496e-27,-0.330338961854428,0.019,0.127,6.76242615192851e-23
"CDK1",2.19656063682653e-27,-0.481917822745313,0.014,0.12,6.92509671972299e-23
"PYCR1",2.40480892080892e-27,-0.26577779078808,0.028,0.141,7.58164108463427e-23
"PCED1B-AS1",2.49331098442999e-27,-0.382084557718267,0.023,0.136,7.86066154061244e-23
"KLHL9",2.70850124981759e-27,0.34977004199697,0.126,0.054,8.53909189029993e-23
"NFE2L2",3.10668191458105e-27,0.679993207246325,0.449,0.372,9.79443607209967e-23
"EZH1",3.11533634770261e-27,0.446636157070735,0.172,0.087,9.82172090340202e-23
"TSFM",3.17772363413198e-27,-0.995078821624107,0.101,0.245,1.00184093013279e-22
"ATRAID",3.38393251666041e-27,-0.255530731165257,0.332,0.56,1.06685240452753e-22
"FILIP1L",3.40622695537385e-27,-0.318453832809147,0.01,0.113,1.07388117222071e-22
"CLEC2B",3.4273018310289e-27,-0.474934531705764,0.016,0.123,1.08052544826848e-22
"DCLK1",3.53868492527117e-27,-0.296034143014633,0.022,0.133,1.11564119639024e-22
"MT-CO1",3.57825764781522e-27,-0.48542611766714,0.989,0.981,1.12811728862671e-22
"RHOJ",3.87273330189972e-27,-0.255125689251255,0.007,0.107,1.22095662808993e-22
"WTAP",3.9979759981127e-27,-0.331545969018239,0.174,0.346,1.26044189292499e-22
"HLA-DRB1",5.38337034990096e-27,-1.07217822092281,0.075,0.206,1.69721517021327e-22
"ST6GAL1",5.76639977595781e-27,-0.284434773560861,0.005,0.104,1.81797285736622e-22
"RPS27L",5.81534296363314e-27,-0.379341917890977,0.487,0.699,1.83340317614462e-22
"NT5E",6.21086359623931e-27,-0.281605524626415,0.015,0.12,1.95809896598637e-22
"ELK3",6.90646814397789e-27,-0.265216209067569,0.012,0.115,2.17740221175191e-22
"NHP2",7.20758014371391e-27,-0.283626146251773,0.36,0.586,2.27233379190868e-22
"C16orf87",7.41586246391725e-27,-0.275857844259516,0.071,0.205,2.33799895899919e-22
"LIMD2",7.98561734864764e-27,-0.408431653464599,0.05,0.173,2.51762558150814e-22
"ATP5PO",8.3726773698787e-27,-0.354581256879486,0.51,0.714,2.63965399440166e-22
"CENPM",8.49027676745536e-27,-0.312959649020046,0.011,0.113,2.67672955647565e-22
"DDR2",8.98190966781252e-27,-0.27732591747833,0.015,0.12,2.83172666097125e-22
"SERPINE1",9.31239395709964e-27,-0.626416171976713,0.019,0.125,2.9359184428548e-22
"FAM229B",9.63034115104766e-27,0.681395099056896,0.406,0.317,3.0361576546908e-22
"CD68",1.06404099390149e-26,-0.429871167190997,0.026,0.138,3.35460204147322e-22
"NDFIP2",1.06992385603273e-26,0.510392178125756,0.216,0.124,3.37314894091438e-22
"SALL1",1.17626097666762e-26,0.503450815809287,0.211,0.118,3.70839798114e-22
"JAG1",1.18845616644345e-26,-0.260223580913875,0.018,0.125,3.74684575594626e-22
"BIRC5",1.19406311691327e-26,-0.572992912585264,0.027,0.138,3.76452278869246e-22
"TCEAL2",1.29066504297374e-26,-0.40781565836938,0.091,0.228,4.06907968098331e-22
"SNHG3",1.57915090343855e-26,-0.269064480669113,0.071,0.204,4.97858905327071e-22
"TLK1",1.59623781080886e-26,-0.258377887738197,0.094,0.236,5.03245894613708e-22
"SCG5",1.6352105282556e-26,0.566408401694728,0.393,0.292,5.15532823243144e-22
"AIF1",1.65392139087079e-26,-1.20030155976014,0.047,0.165,5.21431796899834e-22
"BMPR2",1.82277616276496e-26,-0.256583342843141,0.074,0.211,5.74666640834908e-22
"ATG13",1.94314696159035e-26,0.480006530210433,0.157,0.077,6.1261594258059e-22
"CRNDE",2.03506038097731e-26,-0.377200259802388,0.059,0.185,6.41593486310717e-22
"GRHPR",2.13801071818275e-26,0.625430314968864,0.489,0.42,6.74050639121476e-22
"UBE2Z",2.19437937300636e-26,0.573879248565506,0.244,0.15,6.91821984927716e-22
"ERV3-1",2.21256412809578e-26,-0.280591841406037,0.06,0.186,6.97555092664756e-22
"NCK1",2.8563234149973e-26,-0.258216232095903,0.072,0.203,9.00513083046199e-22
"CENPX",2.96871915533923e-26,-0.290116329600345,0.204,0.381,9.35948088103798e-22
"VKORC1",3.01652513116682e-26,-0.272970597138847,0.306,0.511,9.51019878102962e-22
"SLIRP",3.62317454512853e-26,0.626138261661405,0.594,0.602,1.14227823884267e-21
"CFAP36",3.67099678411374e-26,-0.276441148766323,0.151,0.311,1.15735515612754e-21
"HCST",3.68685715284894e-26,-0.726096597640078,0.054,0.172,1.16235545457869e-21
"ITGB2",3.73992449602431e-26,-0.543251763779041,0.007,0.104,1.17908599586158e-21
"ITCH",3.94226301954952e-26,0.464808062054879,0.178,0.093,1.24287726217338e-21
"SMARCE1",3.95671921868129e-26,-0.260123330612529,0.265,0.468,1.24743486807365e-21
"RNASE4",3.96064535378005e-26,-0.318474992604612,0.016,0.119,1.24867266068624e-21
"BGN",4.49816796764176e-26,-0.38329715477469,0.012,0.111,1.41813741515842e-21
"PPIH",4.53916038424412e-26,-0.263933584647785,0.073,0.205,1.43106109434064e-21
"COA6",5.35965406978009e-26,-0.25073337788552,0.119,0.269,1.68973813857957e-21
"GNAQ",5.46987158950422e-26,0.682877064829605,0.402,0.313,1.72448641602299e-21
"CALR",5.53713280932244e-26,-0.354164416732874,0.47,0.674,1.74569186079508e-21
"CITED1",5.66525484718394e-26,-0.44424975031817,0.037,0.151,1.78608489567168e-21
"KCNQ1OT1",6.09507630996827e-26,0.517050859188541,0.47,0.362,1.9215947082437e-21
"HCLS1",6.81019301090613e-26,-0.3675035485281,0.023,0.13,2.14704955054838e-21
"RFC2",6.90040137190928e-26,-0.256429343754686,0.072,0.204,2.17548954052184e-21
"RNF24",7.77576762229112e-26,-0.290964045990493,0.065,0.192,2.45146625827972e-21
"ORC6",8.03530470387434e-26,-0.319122038031726,0.024,0.131,2.53329051399046e-21
"SAMD4B",8.32086351472117e-26,0.600192152370766,0.316,0.221,2.62331864028614e-21
"NETO2",8.3933151442564e-26,-0.275462273512987,0.016,0.118,2.64616046552971e-21
"SIVA1",8.46094715152355e-26,-0.278537307277962,0.25,0.442,2.66748280846083e-21
"DOCK7",8.64459071243413e-26,-0.31009960750518,0.068,0.195,2.72538011390911e-21
"FCER1G",8.74007892131458e-26,-1.26754535435583,0.05,0.165,2.75548468152285e-21
"SMARCD3",9.28315851409816e-26,-0.291698979753718,0.064,0.188,2.92670138473973e-21
"SLC5A3",9.49583916704124e-26,-0.282547841614631,0.024,0.131,2.99375321419309e-21
"MEX3A",9.87788233574915e-26,-0.386124885239044,0.033,0.142,3.11419996399163e-21
"MINK1",1.09772161158639e-25,0.319168861618385,0.114,0.048,3.46078692484841e-21
"PARP1",1.12831177005223e-25,0.593644396736533,0.533,0.489,3.55722851744367e-21
"PDIA4",1.14789701996196e-25,-0.252987140789181,0.208,0.39,3.61897493483407e-21
"TFRC",1.21681212955528e-25,-0.289059750612425,0.047,0.167,3.83624360084895e-21
"SMYD2",1.48995769162156e-25,-0.262075077245022,0.026,0.132,4.69738961437529e-21
"THRA",1.56528589570972e-25,0.5760472409453,0.317,0.216,4.93487684340404e-21
"SERF2",1.59124141078558e-25,-0.349368487369791,0.809,0.926,5.01670679578369e-21
"CNTN1",1.71748525202301e-25,-0.374389463222889,0.038,0.15,5.41471575405295e-21
"GALR1",1.91132628992755e-25,-0.285639516530436,0.006,0.1,6.02583839425459e-21
"IFIT1",1.98569743179243e-25,0.38802995021661,0.122,0.053,6.26030829321199e-21
"SNHG5",2.18743487207584e-25,-0.343089028394966,0.464,0.678,6.89632592119349e-21
"MAML2",2.33526065360666e-25,-0.28264814874163,0.097,0.236,7.36237626262571e-21
"RGS16",2.7893771563719e-25,-0.522018991389393,0.07,0.194,8.79406936089369e-21
"SNX22",3.11488160515484e-25,0.387692851285673,0.161,0.079,9.82028723657166e-21
"TNFSF13B",3.38537291855352e-25,-0.353988990506646,0.014,0.113,1.06730652003237e-20
"PEG10",3.4916228552437e-25,-0.701986063487878,0.163,0.309,1.10080393757268e-20
"AP4M1",3.95318679301969e-25,-0.260615768116658,0.037,0.149,1.24632120023532e-20
"TPM3",4.04100181365728e-25,-0.326859544034264,0.344,0.551,1.27400664179173e-20
"KIAA0232",4.20587636826232e-25,0.534430240894498,0.261,0.165,1.32598664262206e-20
"THUMPD3-AS1",4.31543141241844e-25,-0.32756481522768,0.171,0.332,1.36052606139316e-20
"DUSP4",4.51406420306883e-25,-0.291952210214643,0.009,0.104,1.42314902130151e-20
"FOSL2",5.32578047102264e-25,-0.27679211619992,0.022,0.126,1.67905880909931e-20
"SLA",5.35595952343219e-25,-0.312997735029662,0.011,0.107,1.68857335895247e-20
"EEF1A2",5.58273344677083e-25,-0.32698273445851,0.026,0.129,1.76006837376344e-20
"PSMB3",5.71144580699361e-25,-0.260775698518687,0.394,0.615,1.80064751957088e-20
"ZFP36L2",6.01745042712539e-25,-0.490445877028001,0.279,0.458,1.89712159615982e-20
"N4BP2",6.45805212633859e-25,-0.251942667322982,0.019,0.119,2.03603009387077e-20
"APOE",7.0488050291054e-25,-1.67973327073647,0.188,0.333,2.22227676152606e-20
"RPAIN",7.45570808003726e-25,-0.299529589393643,0.257,0.448,2.35056108639335e-20
"IFI44L",7.66912978322422e-25,-0.389077363988793,0.015,0.113,2.4178465467571e-20
"RNF180",8.10677703317654e-25,-0.254474397657643,0.047,0.165,2.55582359524957e-20
"SOX5",8.74121611014495e-25,-0.276003040325605,0.016,0.114,2.7558432030454e-20
"HSP90AB1",9.49636672277393e-25,-0.386653591346616,0.788,0.905,2.99391953668894e-20
"PSMA2",1.02071624945099e-24,-0.294398694519745,0.495,0.713,3.21801211964412e-20
"REL",1.08319561646905e-24,-0.295171081225489,0.042,0.156,3.41499082004198e-20
"MFSD2A",1.09971583268319e-24,-0.344102203383487,0.018,0.116,3.46707410570028e-20
"IFI27",1.15703670424102e-24,-0.684779278108585,0.024,0.127,3.64778961746067e-20
"RBM4",1.50064045834403e-24,-0.273981871959365,0.284,0.476,4.73106917302121e-20
"CTSH",2.00608627782796e-24,-0.294081359000722,0.032,0.141,6.32458820810822e-20
"TUBB4B",2.04597686708029e-24,-0.370942382891395,0.289,0.464,6.45035126884405e-20
"CD83",2.15138825627942e-24,-0.376477181765851,0.021,0.121,6.78268175557214e-20
"GPSM3",2.43552655031761e-24,-0.278850655577124,0.015,0.113,7.67848455518634e-20
"ADAMTS6",2.56939834898606e-24,-0.297594498713533,0.013,0.107,8.10054217484835e-20
"CDC42BPB",2.58716946770826e-24,0.489469156627768,0.18,0.097,8.15656918084382e-20
"XIST",2.68664161430857e-24,-0.51617250664538,0.043,0.157,8.47017501743064e-20
"TMEM132A",2.87781706234994e-24,-0.26442716615272,0.013,0.107,9.07289385247065e-20
"LMO4",2.99166971237647e-24,-0.380416685349393,0.287,0.467,9.43183710220931e-20
"HSPA5",3.01276888318131e-24,-0.480481251990609,0.388,0.578,9.4983564580057e-20
"SERPINA3",3.5584777582507e-24,-0.895610766028277,0.13,0.265,1.1218812828437e-19
"UHRF1",3.61643590755334e-24,-0.259930504061575,0.024,0.126,1.14015374857434e-19
"RBX1",3.72396355153591e-24,0.479945642038165,0.674,0.705,1.17405398889273e-19
"SKP1",3.88106041171909e-24,0.320914161736617,0.818,0.841,1.22358191600268e-19
"DCX",3.90062836889159e-24,-0.517177333529652,0.058,0.171,1.22975110586045e-19
"ASB3",3.97527537281514e-24,-0.361228136482958,0.128,0.271,1.25328506678743e-19
"AC083862.3",3.98625040413264e-24,0.318370800125143,0.125,0.056,1.2567451649109e-19
"TAF1D",4.26424056492715e-24,-0.25045093835711,0.227,0.409,1.34438712290458e-19
"STK39",4.46467624047548e-24,0.513053693879057,0.204,0.117,1.40757847833471e-19
"RHOA",4.85183232951959e-24,0.517958804772727,0.671,0.698,1.52963717852764e-19
"HBEGF",5.83518945339962e-24,0.343567048843411,0.174,0.089,1.8396601789733e-19
"MIR99AHG",6.26108892524546e-24,-0.387479312179711,0.201,0.358,1.97393350546213e-19
"ELL2",6.3646753204007e-24,0.526586315466155,0.273,0.177,2.00659118826273e-19
"TAFA5",6.89074994202505e-24,0.42115172808495,0.136,0.065,2.17244673422224e-19
"DAB2",7.29030894722053e-24,-0.473993533521077,0.02,0.116,2.29841570179022e-19
"SNHG19",7.71616237089166e-24,-0.359360112951018,0.066,0.186,2.43267451067101e-19
"FCGBP",7.92800225593454e-24,-1.28338125605062,0.013,0.105,2.49946127122848e-19
"GINS2",7.97332322866175e-24,-0.343597941496132,0.028,0.13,2.51374961430019e-19
"IFT81",7.97754414822333e-24,-0.251335752885648,0.049,0.163,2.51508034361037e-19
"C2orf80",8.11117738652426e-24,-0.299565901623554,0.013,0.105,2.5572108946495e-19
"HELLS",8.81160195370435e-24,-0.347629878261587,0.033,0.138,2.77803374794437e-19
"NAPEPLD",9.14024945461214e-24,0.496463557616428,0.201,0.115,2.88164644555557e-19
"KIF13A",9.80482092608921e-24,0.418338292321651,0.134,0.064,3.09116589336814e-19
"AC004540.1",1.17281903645881e-23,-0.291771493272525,0.029,0.131,3.69754657624368e-19
"EGLN3",1.18823917641542e-23,0.463003327735788,0.214,0.122,3.74616165148491e-19
"CRBN",1.33883421044594e-23,0.63495559713362,0.335,0.249,4.22094261527293e-19
"CFDP1",1.35795675193401e-23,-0.305159288256709,0.309,0.507,4.28123025182236e-19
"PRKAG2",1.37554506290126e-23,-0.276947719891065,0.01,0.1,4.3366809198088e-19
"MARCH9",1.44697012854864e-23,-1.08875921437904,0.057,0.17,4.5618627242753e-19
"SPATA2",1.60788235983635e-23,0.324427200623702,0.101,0.042,5.06917071585607e-19
"TPST1",1.64122125058468e-23,-0.334665720775275,0.11,0.245,5.17427823671832e-19
"C1QA",1.6979874724309e-23,-1.890448784647,0.089,0.208,5.35324510433288e-19
"ATF5",1.80915718702513e-23,-0.399091934003472,0.063,0.182,5.70372986353411e-19
"NOL4",1.86680241079681e-23,-0.261115420027853,0.019,0.114,5.8854679605191e-19
"PRELID1",1.91336462647286e-23,-0.295616853035648,0.346,0.533,6.03226465788099e-19
"EXOC6B",2.12536459754678e-23,0.316775929501897,0.116,0.052,6.70063696668574e-19
"PURA",2.16703733994852e-23,0.617994668924646,0.288,0.199,6.83201862165568e-19
"NDUFC1",2.19851208679152e-23,-0.250963811915565,0.387,0.594,6.93124905602762e-19
"EFHD2",2.37571953398841e-23,-0.34032171005195,0.03,0.13,7.48993097480527e-19
"SLC27A1",2.42914041531439e-23,0.484139920531635,0.148,0.074,7.65835098736168e-19
"SNRPB2",2.4732550944319e-23,-0.280042797856284,0.392,0.606,7.79743133621544e-19
"GTSE1",2.52538138921429e-23,-0.388312967274043,0.013,0.105,7.9617699057759e-19
"FAM13A",2.56181950940965e-23,-0.250629867481817,0.027,0.128,8.0766483673158e-19
"RGS12",2.71715493778666e-23,-0.282479954748147,0.06,0.176,8.56637437235999e-19
"MKI67",2.8530271491642e-23,-0.509673764525925,0.023,0.12,8.99473869316997e-19
"CDO1",2.90724238687603e-23,-0.250022828354758,0.027,0.127,9.16566307310405e-19
"SH3BGRL3",3.13441304131273e-23,-0.393679045056931,0.438,0.638,9.88186399534663e-19
"OGFRL1",3.33658787590322e-23,-0.287519266730322,0.041,0.148,1.05192605963601e-18
"BSCL2",3.34347225036728e-23,-0.268735076763408,0.117,0.254,1.05409649637329e-18
"HIST1H2AC",3.92314469655166e-23,0.476960239833942,0.223,0.132,1.23684982848184e-18
"SFXN5",4.06636148508818e-23,-0.276527112923172,0.059,0.175,1.28200178540375e-18
"C1QC",4.1781214312518e-23,-1.36770646812869,0.038,0.139,1.31723634363076e-18
"PSPH",4.29505529297291e-23,-0.304194652873261,0.064,0.181,1.35410208221557e-18
"LIX1",4.55159397214188e-23,-0.420136967253782,0.025,0.123,1.43498103159717e-18
"KCTD2",4.92246418303548e-23,0.298785149714474,0.119,0.053,1.5519052829856e-18
"LSM3",5.30093460986348e-23,-0.275942067542277,0.402,0.609,1.67122565445166e-18
"RAC3",5.68786634756435e-23,-0.279399336958847,0.038,0.14,1.79321362339661e-18
"MYL12B",5.74536338674468e-23,-0.280278220969586,0.412,0.615,1.81134071493899e-18
"MT-ND4L",5.76340002232097e-23,-0.54932654196679,0.465,0.627,1.81702712503713e-18
"ZFYVE19",5.81216188334103e-23,0.455239898900415,0.145,0.073,1.83240027696093e-18
"NFKBIA",6.20410561189019e-23,-0.569712435118752,0.286,0.453,1.95596837626062e-18
"SLC7A5",6.38904507021954e-23,-0.281530140387866,0.018,0.111,2.01427423928812e-18
"PPP2R1B",6.46994542862249e-23,0.332470871305125,0.11,0.048,2.03977969528181e-18
"ARC",7.34001537788194e-23,-0.496387055297087,0.065,0.18,2.31408664818484e-18
"SAT2",8.41782515239631e-23,-0.288137962784546,0.341,0.536,2.65388773579598e-18
"SNX10",9.3874153296136e-23,-0.415552921963942,0.167,0.311,2.95957043096728e-18
"GPX4",9.66429899122576e-23,0.493968022825498,0.673,0.681,3.04686354296375e-18
"FNDC4",9.84772506944512e-23,-0.261871702719048,0.03,0.128,3.10469228264396e-18
"FIGN",1.05725097029764e-22,-0.26086554410714,0.064,0.181,3.33319513405736e-18
"RAB7A",1.06202783467159e-22,0.615833123158979,0.513,0.486,3.34825515436912e-18
"UQCC2",1.20073078538295e-22,-0.296092089650313,0.241,0.412,3.78554394707683e-18
"RTF2",1.30034838422542e-22,0.696095718587328,0.479,0.443,4.09960835094748e-18
"METTL1",1.69343294212893e-22,-0.685457206101169,0.055,0.165,5.33888603664988e-18
"WSB2",1.79938806783021e-22,0.557324815742944,0.225,0.14,5.6729307614483e-18
"COX8A",1.91743410557164e-22,-0.261268222080185,0.561,0.768,6.04509450463571e-18
"TPX2",1.92841490115295e-22,-0.31255592475094,0.017,0.108,6.0797136588649e-18
"BLOC1S1",1.98466816226212e-22,0.493026714645579,0.63,0.651,6.25706331516379e-18
"TMBIM1",2.02488678856063e-22,0.506266956869035,0.199,0.116,6.38386057829509e-18
"NCAN",2.04539529995633e-22,-0.338875067322587,0.014,0.103,6.44851776217233e-18
"EIF3K",2.04689694670835e-22,-0.314654737098619,0.53,0.713,6.45325200388741e-18
"H3F3B",2.06588620494002e-22,-0.290702689508385,0.913,0.964,6.51311943831441e-18
"KBTBD3",2.38034825921137e-22,0.409544231405657,0.165,0.088,7.5045239568157e-18
"ATP6V1F",2.49940429456215e-22,-0.260843754902656,0.496,0.719,7.87987191946609e-18
"ZNF667-AS1",2.73138504108902e-22,-0.255030693345684,0.211,0.376,8.61123761904135e-18
"TNS1",2.79655905270011e-22,0.356226835938894,0.134,0.065,8.81671172544765e-18
"AKIRIN1",2.82554763095659e-22,0.609283667461541,0.364,0.283,8.90810401611685e-18
"DLL3",2.84076150675008e-22,-0.898745482936719,0.033,0.13,8.95606880233098e-18
"TMEM161B-AS1",2.92248702812119e-22,-0.299476276130279,0.236,0.402,9.21372485355768e-18
